"Date","Alton PS 3-1: Alton PS 3-1_Water Level - Logger (Compensated & Corrected-masl)","interpolated climate_Rainfall¹ (mm)","interpolated climate_Snowmelt¹ (mm)"
2014-02-15,,0,0
2014-02-16,,0,0
2014-02-17,,0,0
2014-02-18,,0,0
2014-02-19,,24,0
2014-02-20,,2.5,0
2014-02-21,,0,0
2014-02-22,,0,0
2014-02-23,,0,0
2014-02-24,,0,0
2014-02-25,,0,0
2014-02-26,,0,0
2014-02-27,,0,0
2014-02-28,,0,0
2014-03-01,,0,0
2014-03-02,,0,0
2014-03-03,,0,0
2014-03-04,,0,0
2014-03-05,,0,0
2014-03-06,,0,0
2014-03-07,,0,0
2014-03-08,,0,0
2014-03-09,,0,0
2014-03-10,,0,0
2014-03-11,,0,0.199999988079071
2014-03-12,,0,0.0999999940395355
2014-03-13,,0,0
2014-03-14,,0,2.29999995231628
2014-03-15,,0,3.79999995231628
2014-03-16,,0,0.600000023841858
2014-03-17,,0,0
2014-03-18,,0,0
2014-03-19,,0,0.699999988079071
2014-03-20,,0,2.5
2014-03-21,,0,0.199999988079071
2014-03-22,,0,0
2014-03-23,,0,0
2014-03-24,,0,0
2014-03-25,,0,0
2014-03-26,,5,0
2014-03-27,,11.1999998092651,0
2014-03-28,,0,16
2014-03-29,,0,2.5
2014-03-30,,0,1.89999997615814
2014-03-31,,0,1.70000004768372
2014-04-01,,0,2.09999990463257
2014-04-02,,0,1.79999995231628
2014-04-03,,7.19999980926514,1.20000004768372
2014-04-04,,0,7.79999971389771
2014-04-05,,0,2.89999985694885
2014-04-06,,4,3.79999995231628
2014-04-07,,0,14
2014-04-08,,0,11.4000005722046
2014-04-09,,2,5.90000009536743
2014-04-10,,0,49.2999992370605
2014-04-11,,0,8
2014-04-12,,18.2000007629395,16.5
2014-04-13,,6,53.3999977111816
2014-04-14,,0,37.0999984741211
2014-04-15,,0,0
2014-04-16,,0,0
2014-04-17,,2,2.20000004768372
2014-04-18,,0,7.69999980926514
2014-04-19,,0,
2014-04-20,,4,
2014-04-21,,1,
2014-04-22,,0,
2014-04-23,,0,
2014-04-24,,8,
2014-04-25,,0,
2014-04-26,,0,
2014-04-27,,0,
2014-04-28,,21.5,
2014-04-29,,3.59999990463257,
2014-04-30,,1.79999995231628,
2014-05-01,,2.5,
2014-05-02,,4,
2014-05-03,,0,
2014-05-04,,0,
2014-05-05,,0,
2014-05-06,,0,
2014-05-07,,0,
2014-05-08,,2.59999990463257,
2014-05-09,,0,
2014-05-10,,0,
2014-05-11,,3,
2014-05-12,,9,
2014-05-13,,7.59999990463257,
2014-05-14,,8.80000019073486,
2014-05-15,,0,
2014-05-16,,0,
2014-05-17,,0,
2014-05-18,,0,
2014-05-19,,2,
2014-05-20,,0.800000011920929,
2014-05-21,,0,
2014-05-22,,0,
2014-05-23,,0,
2014-05-24,,0,
2014-05-25,,0,
2014-05-26,,0,
2014-05-27,,0,
2014-05-28,,0,
2014-05-29,,0,
2014-05-30,,0,
2014-05-31,,0,
2014-06-01,,2,
2014-06-02,,11,
2014-06-03,,0,
2014-06-04,,0,
2014-06-05,,0,
2014-06-06,,0,
2014-06-07,,4,
2014-06-08,,0,
2014-06-09,,2.5,
2014-06-10,392.624725341797,12,
2014-06-11,392.632077534993,2.59999990463257,
2014-06-12,392.688393910726,0,
2014-06-13,392.645862579346,0,
2014-06-14,392.616149902344,3,
2014-06-15,392.608366648356,0,
2014-06-16,392.596330006917,16,
2014-06-17,392.611525217692,0,
2014-06-18,392.600622812907,0,
2014-06-19,392.575945536296,0,
2014-06-20,392.566135406494,0,
2014-06-21,392.556975046794,0,
2014-06-22,392.538556416829,1.5,
2014-06-23,392.527306874593,7,
2014-06-24,392.5303662618,0,
2014-06-25,392.522394816081,0,
2014-06-26,392.501467386882,0,
2014-06-27,392.490859985352,0,
2014-06-28,392.4778175354,6.09999990463257,
2014-06-29,392.46826171875,3,
2014-06-30,392.459622701009,0,
2014-07-01,392.455727895101,4,
2014-07-02,392.455968221029,0,
2014-07-03,392.4354540507,0,
2014-07-04,392.420529683431,0,
2014-07-05,392.413695017497,18.2000007629395,
2014-07-06,392.398764292399,4.5,
2014-07-07,392.509793599447,28.6000003814697,
2014-07-08,392.526144663493,0,
2014-07-09,392.522342681885,0,
2014-07-10,392.470260620117,0,
2014-07-11,392.439777374268,8,
2014-07-12,392.423539479574,0,
2014-07-13,392.421792348226,12.5,
2014-07-14,392.397374471029,1,
2014-07-15,392.478497314453,0,
2014-07-16,392.459913889567,0,
2014-07-17,392.436923980713,0,
2014-07-18,392.427562713623,0,
2014-07-19,392.421023050944,0,
2014-07-20,392.413800557454,0,
2014-07-21,392.404987335205,0,
2014-07-22,392.391918182373,0,
2014-07-23,392.383455912272,0,
2014-07-24,392.373781840007,0,
2014-07-25,392.367725372314,0,
2014-07-26,392.35547765096,63,
2014-07-27,392.373196919759,0,
2014-07-28,392.499061584473,0,
2014-07-29,392.425559997559,8.60000038146973,
2014-07-30,392.407032012939,0,
2014-07-31,392.385250091553,0,
2014-08-01,392.370494842529,0,
2014-08-02,392.356136322021,0,
2014-08-03,392.34888458252,8.5,
2014-08-04,392.337158203125,2,
2014-08-05,392.331167856852,0,
2014-08-06,392.327190198396,0,
2014-08-07,392.324525197347,0,
2014-08-08,392.316314697266,0,
2014-08-09,392.310811360677,0,
2014-08-10,392.299964904785,21.5,
2014-08-11,392.292879740397,7,
2014-08-12,392.376562754313,0,
2014-08-13,392.328879038493,0,
2014-08-14,392.308747609456,0,
2014-08-15,392.294743855794,7.19999980926514,
2014-08-16,392.298316955566,0,
2014-08-17,392.288715362549,0,
2014-08-18,392.281693776449,0,
2014-08-19,392.273255666097,39,
2014-08-20,392.29588953654,0,
2014-08-21,392.322476704915,0.699999988079071,
2014-08-22,392.290912628174,0,
2014-08-23,392.275808970133,0,
2014-08-24,392.263753255208,0,
2014-08-25,392.26159286499,0,
2014-08-26,392.253070831299,0,
2014-08-27,392.247475941976,0,
2014-08-28,392.243882497152,0,
2014-08-29,392.236134847005,0,
2014-08-30,392.23039372762,1,
2014-08-31,392.221618652344,3,
2014-09-01,392.218805948893,9.60000038146973,
2014-09-02,392.292789459229,9.60000038146973,
2014-09-03,392.281607309977,0,
2014-09-04,392.247934977214,0,
2014-09-05,392.247639973958,76.4000015258789,
2014-09-06,392.46462504069,0,
2014-09-07,392.368259429932,0,
2014-09-08,392.335931142171,0,
2014-09-09,392.315858205159,49,
2014-09-10,392.368392944336,0,
2014-09-11,392.480962117513,4.80000019073486,
2014-09-12,392.419190724691,1.5,
2014-09-13,392.414916992188,0,
2014-09-14,392.388033548991,1.70000004768372,
2014-09-15,392.369070688883,0,
2014-09-16,392.356046040853,0,
2014-09-17,392.34811147054,0,
2014-09-18,392.333461761475,0,
2014-09-19,392.32578531901,15.6000003814697,
2014-09-20,392.316538492839,0,
2014-09-21,392.383430480957,0,
2014-09-22,392.362773895264,0,
2014-09-23,392.331915537516,0,
2014-09-24,392.319726308187,0,
2014-09-25,392.308386484782,0,
2014-09-26,392.298828125,0,
2014-09-27,392.293619791667,0,
2014-09-28,392.283171335856,10,
2014-09-29,392.278155008952,0,
2014-09-30,392.306439717611,0,
2014-10-01,392.290881070224,0,
2014-10-02,392.27917098999,19,
2014-10-03,392.309116363525,0,
2014-10-04,392.343767801921,1,
2014-10-05,392.308162689209,10,
2014-10-06,392.296679178874,0.5,
2014-10-07,392.352842966716,1.60000002384186,
2014-10-08,392.326000213623,0,
2014-10-09,392.308493296305,0,
2014-10-10,392.294662475586,0,
2014-10-11,392.28618367513,0,
2014-10-12,392.285359700521,0,
2014-10-13,392.274032592773,11,
2014-10-14,392.26336924235,0.600000023841858,
2014-10-15,392.315068562826,0,
2014-10-16,392.286064147949,1.5,
2014-10-17,392.270378112793,0,
2014-10-18,392.269410451253,1.39999997615814,
2014-10-19,392.264002482096,3.5,
2014-10-20,392.264040629069,4,
2014-10-21,392.269243876139,0,
2014-10-22,392.265307108561,0,
2014-10-23,392.254702250163,0,
2014-10-24,392.250508626302,0,
2014-10-25,392.250422159831,0,
2014-10-26,392.240474700928,2,
2014-10-27,392.238346099854,2,
2014-10-28,392.233666737874,1.5,
2014-10-29,392.231830596924,1.79999995231628,
2014-10-30,392.231410980225,0,
2014-10-31,392.247088114421,0,0.699999988079071
2014-11-01,392.249673207601,0,0
2014-11-02,392.23379389445,0,0.199999988079071
2014-11-03,392.230178833008,4.5,0.5
2014-11-04,392.22992960612,0.800000011920929,
2014-11-05,392.23866780599,5,
2014-11-06,392.237005869548,1,
2014-11-07,392.245827992757,2,
2014-11-08,392.242703755697,1,3
2014-11-09,392.236596425374,0,1.20000004768372
2014-11-10,392.221399943034,0,
2014-11-11,392.223256429036,0,
2014-11-12,392.218686421712,0,
2014-11-13,392.214469909668,0,0
2014-11-14,392.212176005046,0,0
2014-11-15,392.212838490804,0,0
2014-11-16,392.208026885986,0,0
2014-11-17,392.223926544189,0,0
2014-11-18,392.221069335938,0,0
2014-11-19,392.207077026367,0,0
2014-11-20,392.200379689534,0,0
2014-11-21,392.196200052897,1.60000002384186,0
2014-11-22,392.203454335531,26,0.399999976158142
2014-11-23,392.20393371582,10.1999998092651,18.5
2014-11-24,392.413909912109,0,
2014-11-25,392.417080965909,0,0
2014-11-26,,0,0
2014-11-27,,0,0
2014-11-28,,0,0
2014-11-29,,0,0.799999952316284
2014-11-30,,0,0.300000011920929
2014-12-01,,0,
2014-12-02,,0,0
2014-12-03,,0,0
2014-12-04,,0,0
2014-12-05,,0,0
2014-12-06,,0,0
2014-12-07,,0,0
2014-12-08,,0,0
2014-12-09,,0,0
2014-12-10,,0,0
2014-12-11,,0,0
2014-12-12,,0,0
2014-12-13,,0,0
2014-12-14,,0,0
2014-12-15,,3.5,0
2014-12-16,,0,0
2014-12-17,,0,0
2014-12-18,,0,0
2014-12-19,,0,0
2014-12-20,,0,0
2014-12-21,,0,0
2014-12-22,,10,0
2014-12-23,,11,0.0999999940395355
2014-12-24,,1,21.2999992370605
2014-12-25,,0,0.0999999940395355
2014-12-26,,0,0.0999999940395355
2014-12-27,,0,0
2014-12-28,,0,0
2014-12-29,,0,
2014-12-30,,0,
2014-12-31,,0,
2015-01-01,,0,0
2015-01-02,,0,0
2015-01-03,,0,0
2015-01-04,,0,5.29999971389771
2015-01-05,,0,0
2015-01-06,,0,0
2015-01-07,,0,0
2015-01-08,,0,0
2015-01-09,,0,0
2015-01-10,,0,0
2015-01-11,,0,0
2015-01-12,,0,0
2015-01-13,,0,0
2015-01-14,,0,0
2015-01-15,,0,0
2015-01-16,,0,0
2015-01-17,,0,0
2015-01-18,,0,0
2015-01-19,,0,0
2015-01-20,,0,0
2015-01-21,,0,0
2015-01-22,,0,0
2015-01-23,,0,0
2015-01-24,,0,0
2015-01-25,,0,0
2015-01-26,,0,0
2015-01-27,,0,0
2015-01-28,,0,0
2015-01-29,,0,0
2015-01-30,,0,0
2015-01-31,,0,0
2015-02-01,,0,0
2015-02-02,,0,0
2015-02-03,,0,0
2015-02-04,,0,0
2015-02-05,,0,0
2015-02-06,,0,0
2015-02-07,,0,0
2015-02-08,,0,0
2015-02-09,,0,0
2015-02-10,,0,0
2015-02-11,,0,0
2015-02-12,,0,0
2015-02-13,,0,0
2015-02-14,,0,0
2015-02-15,,0,0
2015-02-16,,0,
2015-02-17,,0,0
2015-02-18,,0,0
2015-02-19,,0,0
2015-02-20,,0,0
2015-02-21,,0,0
2015-02-22,,0,0
2015-02-23,,0,0
2015-02-24,,0,0
2015-02-25,,0,0
2015-02-26,,0,0
2015-02-27,,0,0
2015-02-28,,0,0
2015-03-01,,0,0
2015-03-02,,0,0
2015-03-03,,0,0
2015-03-04,,0,0
2015-03-05,,0,0
2015-03-06,,0,0
2015-03-07,,0,0
2015-03-08,,0,0
2015-03-09,,0,0
2015-03-10,,0,0
2015-03-11,,0,0.300000011920929
2015-03-12,,0,0
2015-03-13,,0,0
2015-03-14,,0,0
2015-03-15,,3,0
2015-03-16,,0,2.70000004768372
2015-03-17,,0,1.79999995231628
2015-03-18,,0,0
2015-03-19,,3,0
2015-03-20,,0,0.899999976158142
2015-03-21,,0,0.0999999940395355
2015-03-22,,0,0
2015-03-23,,0,0
2015-03-24,,3,0
2015-03-25,,0,2.5
2015-03-26,,0,0.0999999940395355
2015-03-27,,0,0
2015-03-28,,0,0
2015-03-29,,0,0
2015-03-30,,4,0
2015-03-31,,0,0
2015-04-01,,2,0.199999988079071
2015-04-02,,2,19
2015-04-03,,0,0
2015-04-04,,0,0
2015-04-05,,3,0
2015-04-06,,0,1.20000004768372
2015-04-07,,9,
2015-04-08,,16,1.5
2015-04-09,,0,14.3999996185303
2015-04-10,,0,
2015-04-11,,0,
2015-04-12,,8,
2015-04-13,,0,
2015-04-14,,0,
2015-04-15,,0,
2015-04-16,,0,
2015-04-17,,0,
2015-04-18,,18,
2015-04-19,,4,
2015-04-20,,2.5,
2015-04-21,,2.20000004768372,
2015-04-22,,0,1.29999995231628
2015-04-23,,0,
2015-04-24,,0,
2015-04-25,,0,
2015-04-26,,0,
2015-04-27,,0,
2015-04-28,,0,
2015-04-29,,0,
2015-04-30,,0,
2015-05-01,,0,
2015-05-02,,0,
2015-05-03,,1,
2015-05-04,,0,
2015-05-05,,0,
2015-05-06,,0.200000002980232,
2015-05-07,,0,
2015-05-08,,0,
2015-05-09,,6.19999980926514,
2015-05-10,,0,
2015-05-11,,1,
2015-05-12,,0,
2015-05-13,,0,
2015-05-14,392.400047302246,0,
2015-05-15,392.402463277181,0,
2015-05-16,392.399205525716,0,
2015-05-17,392.386693318685,0,
2015-05-18,392.379071553548,0,
2015-05-19,392.374245961507,0,
2015-05-20,392.367720286051,0,
2015-05-21,392.366115570068,0,
2015-05-22,392.352310180664,0,
2015-05-23,392.349395751953,0,
2015-05-24,392.337865193685,4.19999980926514,
2015-05-25,392.33097076416,0,
2015-05-26,392.335502624512,16.6000003814697,
2015-05-27,392.335437774658,0,
2015-05-28,392.3311475118,0,
2015-05-29,392.315700531006,18,
2015-05-30,392.320512135824,8.60000038146973,
2015-05-31,392.412095387777,0,
2015-06-01,392.376740773519,0,
2015-06-02,392.342320760091,0,
2015-06-03,392.326137542725,7.40000009536743,
2015-06-04,392.319152832031,1,
2015-06-05,392.332113901774,0,
2015-06-06,392.332960764567,30,
2015-06-07,392.317920684814,13,
2015-06-08,392.524720509847,0,
2015-06-09,392.468407948812,7.40000009536743,
2015-06-10,392.445903778076,5,
2015-06-11,392.41770807902,5.19999980926514,
2015-06-12,392.475513458252,0,
2015-06-13,392.464832305908,9.10000038146973,
2015-06-14,392.463122049967,15,
2015-06-15,392.446194966634,0,
2015-06-16,392.502607981364,0,
2015-06-17,392.466070810954,0,
2015-06-18,392.439184824626,0,
2015-06-19,392.420569101969,0,
2015-06-20,392.416633605957,0,
2015-06-21,392.400468190511,4,
2015-06-22,392.396284739176,0,
2015-06-23,392.429078420003,0,
2015-06-24,392.397598266602,16.6000003814697,
2015-06-25,392.394292195638,0,
2015-06-26,392.380695343018,42,
2015-06-27,392.429508209229,8.10000038146973,
2015-06-28,392.565586090088,0,
2015-06-29,392.490558624268,5,
2015-06-30,392.464557647705,0,
2015-07-01,392.456555684408,0,
2015-07-02,392.438458760579,0,
2015-07-03,392.428356170654,0,
2015-07-04,392.419630686442,0,
2015-07-05,392.413379669189,0,
2015-07-06,392.400923411051,17,
2015-07-07,392.454167683919,0,
2015-07-08,392.449535369873,0,
2015-07-09,392.420566558838,0,
2015-07-10,392.405200958252,0,
2015-07-11,392.394390106201,0,
2015-07-12,392.387339274089,0,
2015-07-13,392.379442850749,3,
2015-07-14,392.373346964518,0,
2015-07-15,392.369037628174,0,
2015-07-16,392.359799702962,4,
2015-07-17,392.362252553304,0,
2015-07-18,392.35372543335,2.40000009536743,
2015-07-19,392.340899149577,0,
2015-07-20,392.339509328206,0,
2015-07-21,392.32918548584,0,
2015-07-22,392.321018218994,0,
2015-07-23,392.315981547038,0,
2015-07-24,392.306636810303,0,
2015-07-25,392.296956380208,0,
2015-07-26,392.28772354126,0,
2015-07-27,392.27824529012,0,
2015-07-28,392.270653975637,0,
2015-07-29,392.266136169434,0,
2015-07-30,392.254961649577,0,
2015-07-31,392.248826344808,3.79999995231628,
2015-08-01,392.240707397461,19.2000007629395,
2015-08-02,392.271530151367,0,
2015-08-03,392.316685994466,0,
2015-08-04,392.272396087646,0,
2015-08-05,392.255399068197,0,
2015-08-06,392.248601277669,0,
2015-08-07,392.237920125326,0,
2015-08-08,392.233543395996,0,
2015-08-09,392.227480570475,14,
2015-08-10,392.300792694092,0,
2015-08-11,392.312683105469,0,
2015-08-12,392.277146657308,1.60000002384186,
2015-08-13,392.257185618083,0,
2015-08-14,392.285153706868,1.39999997615814,
2015-08-15,392.269248962402,0,
2015-08-16,392.244855244954,0,
2015-08-17,392.230976104736,0,
2015-08-18,392.223323822021,4.80000019073486,
2015-08-19,392.219086964925,4.19999980926514,
2015-08-20,392.273256937663,0,
2015-08-21,392.242460886637,0,
2015-08-22,392.224896748861,2,
2015-08-23,392.216701507568,3,
2015-08-24,392.211701711019,0,
2015-08-25,392.206329345703,0.600000023841858,
2015-08-26,392.202637990316,0,
2015-08-27,392.196174621582,0,
2015-08-28,392.19370396932,0,
2015-08-29,392.189838409424,0,
2015-08-30,392.183898925781,0,
2015-08-31,392.178174336751,0,
2015-09-01,392.171658833822,0,
2015-09-02,392.167785644531,13,
2015-09-03,392.195859273275,0,
2015-09-04,392.235368092855,0,
2015-09-05,392.193103790283,0,
2015-09-06,392.17719523112,0,
2015-09-07,392.161547342936,9,
2015-09-08,392.157473246257,0,
2015-09-09,392.164510091146,0,
2015-09-10,392.155202229818,4,
2015-09-11,392.147012074788,3,
2015-09-12,392.149141947428,0,
2015-09-13,392.141932169596,0,
2015-09-14,392.136861165365,0,
2015-09-15,392.129618326823,0,
2015-09-16,392.125775655111,0,
2015-09-17,392.120205527858,3,
2015-09-18,392.117291768392,0,
2015-09-19,392.122158050537,0,
2015-09-20,392.119164784749,0,
2015-09-21,392.107630411784,0,
2015-09-22,392.10355758667,0,
2015-09-23,392.09725189209,0,
2015-09-24,392.092528025309,0,
2015-09-25,392.088427225749,0,
2015-09-26,392.084920247396,0,
2015-09-27,392.082279205322,0,
2015-09-28,392.075981140137,0,
2015-09-29,392.095353444417,0,
2015-09-30,392.092656453451,0,
2015-10-01,392.075019836426,0,
2015-10-02,392.072647094727,2.20000004768372,
2015-10-03,392.069220225016,2,
2015-10-04,392.064523061117,0,
2015-10-05,392.058558146159,1,
2015-10-06,392.055755615234,0,
2015-10-07,392.051383972168,22,
2015-10-08,392.057426452637,0,
2015-10-09,392.181654612223,0,
2015-10-10,392.123597462972,0,
2015-10-11,392.102100372314,0,
2015-10-12,392.093338012695,0,
2015-10-13,392.081016540527,2.79999995231628,
2015-10-14,392.077245076497,6,
2015-10-15,392.073689778646,0,
2015-10-16,392.065452575684,0,
2015-10-17,392.066305796305,0,0.0999999940395355
2015-10-18,392.059473673503,0.800000011920929,0
2015-10-19,392.061056772868,1.5,0.799999952316284
2015-10-20,392.049229939779,3.40000009536743,
2015-10-21,392.048617045085,0,
2015-10-22,392.055141448975,1,
2015-10-23,392.048440297445,11.6000003814697,
2015-10-24,392.060661315918,0,
2015-10-25,392.087116241455,0,
2015-10-26,392.062520345052,7.5,
2015-10-27,392.053070068359,22,
2015-10-28,392.185009002686,2,
2015-10-29,392.174222310384,0,
2015-10-30,392.137807210286,9.60000038146973,
2015-10-31,392.123335520426,0,
2015-11-01,392.162273406982,0,
2015-11-02,392.123311360677,0,
2015-11-03,392.105814615885,0,
2015-11-04,392.094755808512,4.80000019073486,
2015-11-05,392.087298075358,0.400000005960464,
2015-11-06,392.110664367676,1.79999995231628,
2015-11-07,392.098255157471,0,
2015-11-08,392.094504038493,0,
2015-11-09,392.083030700684,15,
2015-11-10,392.098473866781,1.79999995231628,
2015-11-11,392.144536336263,11.3999996185303,
2015-11-12,392.125281016032,2,
2015-11-13,392.165840148926,0,0
2015-11-14,392.130241394043,0,0.0999999940395355
2015-11-15,392.116546630859,0,0.0999999940395355
2015-11-16,392.105721791585,18.2000007629395,
2015-11-17,392.092044830322,0,
2015-11-18,392.113516489665,0,
2015-11-19,392.230862935384,0,
2015-11-20,392.176001230876,0,
2015-11-21,392.144307454427,0,0
2015-11-22,392.153345743815,1.79999995231628,0
2015-11-23,392.135354359945,0.899999976158142,0
2015-11-24,392.133412679036,2.40000009536743,0
2015-11-25,392.129416147868,7.59999990463257,5.40000009536743
2015-11-26,392.131809234619,0,6.30000019073486
2015-11-27,392.189626057943,0,
2015-11-28,392.182229359945,0,
2015-11-29,392.169868469238,2,
2015-11-30,392.161563873291,0,
2015-12-01,392.16374206543,0.400000005960464,
2015-12-02,392.165520985921,0,
2015-12-03,392.163767496745,0,0.600000023841858
2015-12-04,392.162736256917,0,
2015-12-05,392.15832901001,1,
2015-12-06,392.152959187826,0.400000005960464,
2015-12-07,392.152311960856,0,
2015-12-08,392.151462554932,1,
2015-12-09,392.148103078206,0.600000023841858,
2015-12-10,392.149907162315,0.200000002980232,
2015-12-11,392.150127410889,0,
2015-12-12,392.145201365153,0,
2015-12-13,392.141100565592,14.3999996185303,
2015-12-14,392.162831624349,0,
2015-12-15,392.202486673991,2.79999995231628,
2015-12-16,392.172411600749,0,
2015-12-17,392.17547861735,0,
2015-12-18,392.166346232096,0,0
2015-12-19,392.164924621582,1.70000004768372,0
2015-12-20,392.154289245605,10,0
2015-12-21,392.194197336833,1,0.899999976158142
2015-12-22,392.21551767985,1.5,
2015-12-23,392.187901814779,0,
2015-12-24,392.180515289307,0,
2015-12-25,392.169199625651,8,
2015-12-26,392.158610026042,0,
2015-12-27,392.20930480957,0,
2015-12-28,392.173955281576,3.79999995231628,0
2015-12-29,392.223360697428,0,0.199999988079071
2015-12-30,392.231764475505,0,0.0999999940395355
2015-12-31,392.209111531576,0,0
2016-01-01,392.202837626139,0,0
2016-01-02,392.192437489827,0,0
2016-01-03,392.191986083984,0,0
2016-01-04,392.187744140625,0,0
2016-01-05,392.183007558187,0,0
2016-01-06,392.184741973877,0,0
2016-01-07,392.183667500814,0,0
2016-01-08,392.175893147786,5.80000019073486,0
2016-01-09,392.202456156413,6.19999980926514,10.5999994277954
2016-01-10,392.265027364095,6.19999980926514,18.2000007629395
2016-01-11,392.259616851807,0,0
2016-01-12,392.241887410482,0,0
2016-01-13,392.232805887858,0,0
2016-01-14,392.231313069661,0,0
2016-01-15,392.224375406901,6.5,0
2016-01-16,392.255906422933,0,0
2016-01-17,392.229902903239,0,0
2016-01-18,392.219899495443,0,0
2016-01-19,392.21401087443,0,0
2016-01-20,392.206040700277,0,0
2016-01-21,392.205158233643,0,0
2016-01-22,392.198450724284,0,0
2016-01-23,392.195566813151,0,0
2016-01-24,392.191567738851,0,0
2016-01-25,392.185761769613,1.70000004768372,0
2016-01-26,392.211212158203,1,7.69999980926514
2016-01-27,392.203211466471,0,0
2016-01-28,392.192737579346,0,0
2016-01-29,392.194179534912,0,0
2016-01-30,392.183275858561,0,0.0999999940395355
2016-01-31,392.211263020833,6.59999990463257,19.0999984741211
2016-02-01,392.311896006266,0,4.90000009536743
2016-02-02,392.272654215495,6.19999980926514,0
2016-02-03,392.336330413818,2,16
2016-02-04,392.329710642497,0,0
2016-02-05,392.311140696208,0,0
2016-02-06,392.303497314453,0,0
2016-02-07,392.294550577799,0,0.199999988079071
2016-02-08,392.289169311523,0,0
2016-02-09,392.295486450195,0,0
2016-02-10,392.291833241781,0,0
2016-02-11,392.284052530924,0,0
2016-02-12,392.281997680664,0,0
2016-02-13,392.284800211589,0,0
2016-02-14,392.27854792277,0,0
2016-02-15,392.278410593669,0,0
2016-02-16,392.280516306559,0,0
2016-02-17,392.281176249186,0,0
2016-02-18,392.268559773763,0,0
2016-02-19,392.263427734375,9.19999980926514,10.5
2016-02-20,392.357526143392,0.200000002980232,9.80000019073486
2016-02-21,392.349085489909,0,0.0999999940395355
2016-02-22,392.330918629964,0,0
2016-02-23,392.320696512858,0,0
2016-02-24,392.313981374105,8.80000019073486,0
2016-02-25,392.368792215983,0,0
2016-02-26,392.341512044271,0,0
2016-02-27,392.327604929606,0,0
2016-02-28,392.347454071045,5.40000009536743,39.5
2016-02-29,392.439641316732,0,2
2016-03-01,392.409145355225,0,0
2016-03-02,392.397356669108,0,0
2016-03-03,392.382672627767,0,0
2016-03-04,392.371659596761,0,0
2016-03-05,392.365353902181,0,0
2016-03-06,392.356604258219,0,0
2016-03-07,392.368929545085,0,15.3000001907349
2016-03-08,392.419352213542,0,8.30000019073486
2016-03-09,392.443581899007,2,11.1999998092651
2016-03-10,392.461415608724,4.59999990463257,
2016-03-11,392.458348592122,0,
2016-03-12,392.447850545247,0,
2016-03-13,392.440107981364,4.19999980926514,
2016-03-14,392.477933247884,4.80000019073486,
2016-03-15,392.466229756673,0.200000002980232,
2016-03-16,392.479825337728,9.19999980926514,
2016-03-17,392.483399709066,1.20000004768372,
2016-03-18,392.474609375,0,0
2016-03-19,392.471008300781,0,0
2016-03-20,392.470815022786,0,
2016-03-21,392.462656656901,0,
2016-03-22,392.465520222982,2.40000009536743,
2016-03-23,392.465977986654,7,0
2016-03-24,392.520556131999,30.2000007629395,0
2016-03-25,392.560742696126,0,0
2016-03-26,392.540634155273,0,0
2016-03-27,392.546417236328,18.6000003814697,22.8000011444092
2016-03-28,392.654452006022,4.80000019073486,27.8999996185303
2016-03-29,392.625137329102,0,0.300000011920929
2016-03-30,392.629926045736,17.2000007629395,6.09999990463257
2016-03-31,392.772819519043,27.7999992370605,
2016-04-01,392.76565806071,0,
2016-04-02,392.751663208008,0,0
2016-04-03,392.738810221354,0,0
2016-04-04,392.739041646322,0,0
2016-04-05,392.727391560872,0,0
2016-04-06,392.748087565104,18.3999996185303,1.20000004768372
2016-04-07,392.836298624674,0.600000023841858,23.1000003814697
2016-04-08,392.790980021159,0,0
2016-04-09,392.777509053548,0,0
2016-04-10,392.776596069336,4,0
2016-04-11,392.820068359375,0.400000005960464,14.5
2016-04-12,392.796526590983,0,0.199999988079071
2016-04-13,392.78749593099,0,0.600000023841858
2016-04-14,392.785051981608,0,3.79999995231628
2016-04-15,392.781084696452,0,2.5
2016-04-16,392.775767008464,0,
2016-04-17,392.773574829102,0,
2016-04-18,392.771947224935,0,
2016-04-19,392.769653320312,0,
2016-04-20,392.767601013184,0,
2016-04-21,392.774658203125,9.60000038146973,
2016-04-22,392.788012186686,0.200000002980232,
2016-04-23,392.768363952637,0,
2016-04-24,392.761644999186,1,
2016-04-25,392.77884165446,20.3999996185303,
2016-04-26,392.88389078776,2,0.300000011920929
2016-04-27,392.822916666667,0,0
2016-04-28,392.801740010579,0,
2016-04-29,392.789085388184,0,
2016-04-30,392.776962280273,3.20000004768372,
2016-05-01,392.785481770833,0.600000023841858,
2016-05-02,392.768450419108,0,
2016-05-03,392.763483683268,0,
2016-05-04,392.754582722982,0,
2016-05-05,392.745814005534,0,
2016-05-06,392.736572265625,0,
2016-05-07,392.729565938314,0.400000005960464,
2016-05-08,392.71997833252,0,
2016-05-09,392.709350585938,0,
2016-05-10,392.703249613444,0,
2016-05-11,392.695192972819,0,
2016-05-12,392.692632039388,18.6000003814697,
2016-05-13,392.765101114909,6,
2016-05-14,392.756612141927,1.79999995231628,
2016-05-15,392.716697692871,0,0.699999988079071
2016-05-16,392.702311197917,3,
2016-05-17,392.688540140788,0,
2016-05-18,392.678520202637,0,
2016-05-19,392.665557861328,0,
2016-05-20,392.656420389811,0,
2016-05-21,392.647265116374,0.200000002980232,
2016-05-22,392.637837727865,0,
2016-05-23,392.62900797526,0,
2016-05-24,392.61824798584,0,
